NOME,VALOR[R$],TIPO,AREA[M2],QUARTOS,BANHEIROS,VAGAS GARAGEM,CONDOMINIO[R$],IPTU[R$],LOGRADOURO,MUNICIPIO,BAIRRO,CEP,IMAGENS,CODIGO,DATA_ANUNCIO,LINK,GASTOS_ANO[R$],Academia,Ar condicionado,Armários na cozinha,Armários no quarto,Churrasqueira,Condomínio fechado,Elevador,Mobiliado,Permitido animais,Piscina,Portaria,Porteiro 24h,Portão eletrônico,Quarto de serviço,Salão de festas,Segurança 24h,Varanda,Área de serviço,Área murada,LATITUDE,LONGITUDE
Apartamento Padrão para Venda em Centro Florianópolis-SC - 820,418000,Apartamento padrão,65,2,1,1,500,0,Rua Maestro Tullo Cavallazzi,Florianópolis,Centro,88015480,,1131646678,27/03 às 12:04,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-padrao-para-venda-em-centro-florianopolis-sc-820-1131646678,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
SOBRADO GEMINADO 2 DORMITÓRIOS EM FORQUILHINHAS,370000,Casa em rua pública,97,2,1,1,0,0,Rua Manoel Joaquim Santos,São José,Forquilhinha,88106545,,940669417,27/03 às 12:07,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/sobrado-geminado-2-dormitorios-em-forquilhinhas-940669417,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.6022802,-48.6396566
Apartamento Florianópolis SC brasil,1090000,Apartamento padrão,91,3,2,2,0,0,Rua Trajano Margarida,Florianópolis,Trindade,88036050,,1074769525,27/03 às 12:07,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-florianopolis-sc-brasil-1074769525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.5816286,-48.5251039
SãO JOSé - Apartamento Padrão - Campinas,1148000,Apartamento padrão,83,2,2,1,0,1,Avenida Cruz e Souza,São José,Campinas,88101040,,1153043710,27/03 às 12:07,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/sao-jose-apartamento-padrao-campinas-1153043710,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,-27.5984612,-48.611111
COBERTURA A VENDA - ITACORUBI,900000,Apartamento cobertura,115,3,3,1,808,1400,Rua Jornalista Manoel Menezes,Florianópolis,Itacorubi,88034060,,1078178470,27/03 às 12:07,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/cobertura-a-venda-itacorubi-1078178470,11096,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,-27.5794316,-48.5101403
Apartamento Novo A Venda - João Paulo,750000,Apartamento padrão,76,2,3,1,0,1,Rodovia João Paulo - até 1499/1500,Florianópolis,João Paulo,88030300,,1118591052,27/03 às 12:07,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-novo-a-venda-joao-paulo-1118591052,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,,
"Belíssima residência de alto padrão, em Condomínio fechado no bairro Santa Mônica.",5600000,Casa em condominio fechado,393,4,5 ou mais,2,2238,3200,Rua dos Carijós,Florianópolis,Córrego Grande,88037740,,1150675580,27/03 às 12:07,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/belissima-residencia-de-alto-padrao-em-condominio-fechado-no-bairro-santa-monica-1150675580,30056,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,-27.5912255,-48.5036535
FLORIANóPOLIS - Apartamento Padrão - Jurerê Internacional,2500000,Apartamento cobertura,226,3,4,3,1550,442,Avenida dos Dourados,Florianópolis,Jurerê Internacional,88053410,,1017121473,27/03 às 12:07,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-jurere-internacional-1017121473,19042,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,-27.4443628,-48.4981858
Apartamento para venda tem 68 metros quadrados com 2 quartos em Abraão - Florianópolis - S,690000,Apartamento padrão,68,2,2,1,550,1040,Rua Manoel Félix Cardoso,Florianópolis,Abraão,88085250,,1164459793,27/03 às 12:08,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-tem-68-metros-quadrados-com-2-quartos-em-abraao-florianopolis-s-1164459793,7640,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,-27.60875,-48.5929675
"Casa para Venda em Palhoça, Bela Vista, 3 dormitórios, 1 suíte, 2 banheiros, 1 vaga",610000,Casa em rua pública,200,3,2,1,0,0,Rua José Cosmo Pamplona,Palhoça,Bela Vista,88132700,,1158491276,27/03 às 12:08,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-para-venda-em-palhoca-bela-vista-3-dormitorios-1-suite-2-banheiros-1-vaga-1158491276,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
Apartamento 4 quartos (2 suítes) - 2 garagens - Beira Mar - Florianópolis - SC,2800000,Apartamento padrão,265,4,5 ou mais,2,2700,6000,Rua Frei Caneca - de 340/341 ao fim,Florianópolis,Agronômica,88025053,,996719788,27/03 às 12:08,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-4-quartos-2-suites-2-garagens-beira-mar-florianopolis-sc-996719788,38400,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,,
Apartamento à venda no bairro Ingleses Norte - Florianópolis/SC,745000,Apartamento padrão,98,2,2,1,600,89,Rodovia Armando Calil Bulos,Florianópolis,Ingleses do Rio Vermelho,88058001,,1164460068,27/03 às 12:09,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-a-venda-no-bairro-ingleses-norte-florianopolis-sc-1164460068,7289,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-27.4404083,-48.4172091
Sobrado para venda tem 94 metros quadrados com 3 quartos,330000,Casa em rua pública,94,3,3,2,0,0,Servidão Joesi Guimarães da Silva,Florianópolis,São João do Rio Vermelho,88060252,,1164460097,27/03 às 12:09,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/sobrado-para-venda-tem-94-metros-quadrados-com-3-quartos-1164460097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.4779456,-48.3983287
"Lindo APARTAMENTO em Frente Parque da Luz, centro - Fpolis 3 DORMITÓRIOS COM SUÍTE",850000,Apartamento padrão,82,3,2,1,750,1600,Rua Felipe Schmidt - de 981/982 ao fim,Florianópolis,Centro,88010002,,991435737,27/03 às 12:09,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/lindo-apartamento-em-frente-parque-da-luz-centro-fpolis-3-dormitorios-com-suite-991435737,10600,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,,
"Apartamento 3 dormitórios para Venda em Florianópolis, Itacorubi, 3 dormitórios, 1 suíte, ",1088000,Apartamento padrão,90,3,2,2,700,2100,Servidão Antônio Cipriano Pereira,Florianópolis,Itacorubi,88034280,,1114092173,27/03 às 12:09,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-3-dormitorios-para-venda-em-florianopolis-itacorubi-3-dormitorios-1-suite-1114092173,10500,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-27.5822525,-48.5006276
Apartamento  a Venda na Rua Felipe Schmidt - Linda Vista Para a Ponte,990000,Apartamento padrão,82,3,2,1,750,1500,Rua Felipe Schmidt - de 981/982 ao fim,Florianópolis,Centro,88010002,,1114080539,27/03 às 12:09,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-a-venda-na-rua-felipe-schmidt-linda-vista-para-a-ponte-1114080539,10500,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,,
Apartamento para venda com 109 metros quadrados com 3 quartos em Centro - Florianópolis - ,980000,Apartamento padrão,109,3,2,1,1160,4000,Avenida Prefeito Osmar Cunha,Florianópolis,Centro,88015100,,1164460453,27/03 às 12:10,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-com-109-metros-quadrados-com-3-quartos-em-centro-florianopolis-1164460453,17920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.5916134,-48.5516976
Apartamento de 2 dormitórios (1 suíte) e 1 vaga de garagem à venda no Campeche,800000,Apartamento padrão,71,2,2,1,480,0,Rua da Capela,Florianópolis,Campeche,88063400,,1153335375,27/03 às 12:11,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-de-2-dormitorios-1-suite-e-1-vaga-de-garagem-a-venda-no-campeche-1153335375,5760,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,-27.6759558,-48.4865151
Casa para venda tem 95 metros quadrados com 3 quartos em Bela Vista - Palhoça - SC,550000,Casa em rua pública,95,3,2,2,0,0,Rua José Onofre Pereira,Palhoça,Bela Vista,88132600,,1137717633,27/03 às 12:11,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-para-venda-tem-95-metros-quadrados-com-3-quartos-em-bela-vista-palhoca-sc-1137717633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.6534373,-48.6804869
FLORIANóPOLIS - Casa Padrão - Cachoeira do Bom Jesus,5500000,Casa em rua pública,564,5 ou mais,5 ou mais,5 ou mais,0,0,Rua da Alegria,Florianópolis,Cachoeira do Bom Jesus,88056140,,994442250,27/03 às 12:11,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-casa-padrao-cachoeira-do-bom-jesus-994442250,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,,
Apartamento dormitórios sendo 1 suíte 2 vagas de garagem à venda no bairro Itacorubi - Flo,960000,Apartamento padrão,83,3,2,2,800,100,Rua Pastor William Richard Schisler Filho,Florianópolis,Itacorubi,88034100,,1153277650,27/03 às 12:11,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-dormitorios-sendo-1-suite-2-vagas-de-garagem-a-venda-no-bairro-itacorubi-flo-1153277650,9700,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,-27.5763668,-48.5110631
Sobrado a venda Potecas com 2 quartos 2 banheiros e 3 vagas,335000,Casa em rua pública,72,2,2,3,0,1000,Rua Helmuth Fett,São José,Potecas,88119368,,1139347337,27/03 às 12:11,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/sobrado-a-venda-potecas-com-2-quartos-2-banheiros-e-3-vagas-1139347337,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Apartamento para venda possui 63 metros quadrados com 2 quartos em Barreiros - São José - ,480000,Apartamento padrão,63,2,2,1,547,180,Rua José Victor da Rosa,São José,Barreiros,88117405,,1162815400,27/03 às 12:11,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-possui-63-metros-quadrados-com-2-quartos-em-barreiros-sao-jose-1162815400,6744,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,-27.5715248,-48.6058165
Apartamento para venda tem 101 metros quadrados com 3 quartos em Pagani - Palhoça - SC,549000,Apartamento padrão,101,3,2,2,418,810,Rua Trieste,Palhoça,Pagani,88132227,,1162671038,27/03 às 12:11,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-tem-101-metros-quadrados-com-3-quartos-em-pagani-palhoca-sc-1162671038,5826,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,-27.6401347,-48.6855415
"Apartamento mobiliado a venda na Cachoeira do Bom Jesus, Florianópolis/SC",690000,Apartamento padrão,75,2,2,1,1,1,Rua da Sibipiruna,Florianópolis,Cachoeira do Bom Jesus,88056364,,1134799903,27/03 às 12:11,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-mobiliado-a-venda-na-cachoeira-do-bom-jesus-florianopolis-sc-1134799903,13,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,-27.4234416,-48.4248345
Apartamento para venda com 3 dormitórios no Itacorubi - Florianópolis - SC,845000,Apartamento padrão,87,3,2,1,650,1200,Rodovia Amaro Antônio Vieira - de 1312/1313 ao fim,Florianópolis,Itacorubi,88034102,,1156928717,27/03 às 12:11,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-com-3-dormitorios-no-itacorubi-florianopolis-sc-1156928717,9000,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,,
Casa em Sambaqui  -  Florianópolis,1280000,Casa em rua pública,150,3,2,2,0,120,Rua Gécio de Souza e Silva,Florianópolis,Sambaqui,88051210,,1156520078,27/03 às 12:11,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-em-sambaqui--florianopolis-1156520078,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.4905371,-48.5324303
Casa Alto Padrão com Vista Mar em Cacupé - Florianópolis,5400000,Casa em condominio fechado,735,3,5 ou mais,2,1544,4400,Estrada Haroldo Soares Glavan,Florianópolis,Cacupé,88050005,,1142761911,27/03 às 12:11,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-alto-padrao-com-vista-mar-em-cacupe-florianopolis-1142761911,22928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.5356851,-48.5266881
Apartamento para venda possui 71 metros quadrados com 2 quartos em Centro - Florianópolis ,1750000,Apartamento padrão,71,2,2,1,525,2818,Rua Felipe Schmidt - até 348/349,Florianópolis,Centro,88010000,,1158687500,27/03 às 12:11,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-possui-71-metros-quadrados-com-2-quartos-em-centro-florianopolis-1158687500,9118,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,,
Casa para venda  com 6 quartos em Córrego Grande - Florianópolis - SC,3950000,Casa em rua pública,544,5 ou mais,5 ou mais,5 ou mais,0,6200,Avenida Vinícius de Moraes,Florianópolis,Córrego Grande,88037240,,1079006979,27/03 às 12:11,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-para-venda-com-6-quartos-em-corrego-grande-florianopolis-sc-1079006979,6200,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-27.5987503,-48.5068616
Casa em Condomínio Exclusivo na Lagoa da Conceição - Florianópolis,2700000,Casa em condominio fechado,195,3,4,2,0,0,Rua Laurindo Januário da Silveira - até 1030/1031,Florianópolis,Lagoa da Conceição,88062200,,1139608605,27/03 às 12:11,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-em-condominio-exclusivo-na-lagoa-da-conceicao-florianopolis-1139608605,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,
Mansão na melhor Rua dos Ingleses,1632400,Casa em rua pública,348,5 ou mais,5 ou mais,5 ou mais,0,0,Rua dos Pescadores,Florianópolis,Ingleses do Rio Vermelho,88058520,,988364038,27/03 às 12:11,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/mansao-na-melhor-rua-dos-ingleses-988364038,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-27.4323462,-48.395926
Apartamento c/ 2 Dorm.- Ingleses do Rio Vermelho,580001,Apartamento padrão,63,2,2,1,380,1000,Rua Lídio Manoel Coelho,Florianópolis,Ingleses do Rio Vermelho,88058526,,1080429243,27/03 às 12:12,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-c-2-dorm-ingleses-do-rio-vermelho-1080429243,5560,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,-27.4336452,-48.4035175
Casa com 3 dormitórios  na praia dos Ingleses.,930001,Casa em rua pública,120,3,2,2,1,1,Rua Fernando Bauther da Silva,Florianópolis,Ingleses do Rio Vermelho,88058408,,1073950661,27/03 às 12:12,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-com-3-dormitorios-na-praia-dos-ingleses-1073950661,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-27.4579483,-48.4050253
Casa a venda Campeche,745000,Casa em rua pública,112,2,2,3,0,250,Servidão Laura Duarte Prazeres,Florianópolis,Campeche,88065175,,1138594690,27/03 às 12:12,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-a-venda-campeche-1138594690,250,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
Casa 6 Dormitórios - Campeche - Florianópolis,2200000,Casa em rua pública,384,5 ou mais,5 ou mais,3,0,0,Rua Grumixama,Florianópolis,Campeche,88065362,,998381896,27/03 às 12:12,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-6-dormitorios-campeche-florianopolis-998381896,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-27.6946911,-48.509432
Casa 5 Suítes em Condomínio Fechado no Campeche  - Florianópolis SC,3380000,Casa em condominio fechado,313,5 ou mais,5 ou mais,2,900,2843,Rodovia Aparício Ramos Cordeiro,Florianópolis,Campeche,88065500,,1017403532,27/03 às 12:12,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-5-suites-em-condominio-fechado-no-campeche-florianopolis-sc-1017403532,13643,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,-27.6815816,-48.5153407
"Casa de 100m² com 2 Dormitórios, sendo 1 Suíte- Ingleses do Rio Vermelho",700001,Casa em rua pública,100,2,2,1,1,566,Rua Dário Manoel Cardoso,Florianópolis,Ingleses do Rio Vermelho,88058400,,1135704734,27/03 às 12:12,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-de-100m-com-2-dormitorios-sendo-1-suite-ingleses-do-rio-vermelho-1135704734,578,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,,
Apartamento 2 quartos semi mobiliado,295000,Apartamento padrão,65,2,1,1,0,600,Rua Gênova,Palhoça,Passa Vinte,88132153,,1164461310,27/03 às 12:13,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-2-quartos-semi-mobiliado-1164461310,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
"Excelente cobertura, desocupada, em prédio muito bem conservado, com elevador,  3 dormitór",1500000,Apartamento cobertura,173,3,4,2,1200,411,Rua Recanto do Sol,Florianópolis,Ingleses do Rio Vermelho,88058577,,1138625695,27/03 às 12:14,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/excelente-cobertura-desocupada-em-predio-muito-bem-conservado-com-elevador-3-dormitor-1138625695,14811,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,-27.4248476,-48.4064567
"Apartamento com 2 dormitórios à venda, 67 m² por R$ 1.101.128,22 - Centro - Florianópolis/",1101128,Apartamento padrão,67,2,1,1,0,0,Rua Hermann Blumenau,Florianópolis,Centro,88020020,,999501122,27/03 às 12:14,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-com-2-dormitorios-a-venda-67-m-por-r-1-101-128-22-centro-florianopolis-999501122,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,-27.5941791,-48.5447802
"Casa com 3 dormitórios à venda, 140 m² por R$ 950.000 - Ingleses Norte - Florianópolis/SC",950000,Casa em rua pública,140,3,3,1,0,0,Rua das Gaivotas,Florianópolis,Ingleses do Rio Vermelho,88058500,,1141134488,27/03 às 12:15,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-com-3-dormitorios-a-venda-140-m-por-r-950-000-ingleses-norte-florianopolis-sc-1141134488,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-27.4338932,-48.3936171
"Cobertura disponível para à venda próximo a Ingleses do Rio Vermelho, Florianópolis, SC",720000,Apartamento cobertura,82,2,1,2,350,115,Rua das Gaivotas,Florianópolis,Ingleses do Rio Vermelho,88058500,,1155735645,27/03 às 12:15,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/cobertura-disponivel-para-a-venda-proximo-a-ingleses-do-rio-vermelho-florianopolis-sc-1155735645,4315,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,-27.4338932,-48.3936171
"CASA EM CONDOMÍNIO, 4 SUÍTES, PISCINA, 277 M², CAMPECHE, FLORIANÓPOLIS / SC",2980000,Casa em condominio fechado,277,4,5 ou mais,2,990,1200,Rodovia Aparício Ramos Cordeiro,Florianópolis,Campeche,88065500,,1070334865,27/03 às 12:16,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-em-condominio-4-suites-piscina-277-m-campeche-florianopolis-sc-1070334865,13080,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,-27.6815816,-48.5153407
Casa à venda no bairro Congonhas - Tubarão/SC,269000,Casa em condominio fechado,71,2,2,1,0,0,Rua Professor José Moreira,Tubarão,Congonhas,88701826,,1002876321,27/03 às 12:17,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-a-venda-no-bairro-congonhas-tubarao-sc-1002876321,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-28.5099054,-49.001564
Apartamento para venda tem 48 metros quadrados com 2 quartos em Centro - Florianópolis - S,450000,Apartamento padrão,48,2,1,1,530,620,Rua Almirante Alvim,Florianópolis,Centro,88015380,,1164463655,27/03 às 12:18,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-tem-48-metros-quadrados-com-2-quartos-em-centro-florianopolis-s-1164463655,6980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.5921722,-48.5458982
Apartamento à venda no bairro Estreito - Florianópolis/SC,1690000,Apartamento padrão,135,3,4,2,850,4000,Rua Souza Dutra - até 1025/1026,Florianópolis,Estreito,88070605,,1114092474,27/03 às 12:18,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-a-venda-no-bairro-estreito-florianopolis-sc-1114092474,14200,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,,
Cobertura FLORIANÓPOLIS - SC,1396166,Apartamento cobertura,237,3,2,2,0,0,Rua Professor Ari Kardec Bosco de Melo,Florianópolis,Praia Brava,88056807,,1076200638,27/03 às 12:18,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/cobertura-florianopolis-sc-1076200638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.3999388,-48.41462478778027
Cobertura 3 dormitórios (1 suíte) e 2 vagas - Itacorubi,1770000,Apartamento cobertura,147,3,3,2,571,0,Rodovia Admar Gonzaga - até 2024/2025,Florianópolis,Itacorubi,88034000,,955018005,27/03 às 12:18,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/cobertura-3-dormitorios-1-suite-e-2-vagas-itacorubi-955018005,6852,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,,
Florianópolis - Apartamento Padrão - Ingleses do Rio Vermelho,668000,Apartamento cobertura,135,3,3,2,0,0,Rua Dário Manoel Cardoso,Florianópolis,Ingleses do Rio Vermelho,88058400,,1156206082,27/03 às 12:18,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-ingleses-do-rio-vermelho-1156206082,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,
Apartamento para venda com 3 quartos em Rio Tavares - Florianópolis - SC,1250000,Apartamento padrão,116,3,4,2,750,2000,Rua Silvio Lopes Araújo,Florianópolis,Rio Tavares,88048391,,1113191263,27/03 às 12:18,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-com-3-quartos-em-rio-tavares-florianopolis-sc-1113191263,11000,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,-27.6515679,-48.4757298
Pousada na venda ,900000,Apartamento kitchenette,300,5 ou mais,5 ou mais,5 ou mais,900000,270,Servidão Maria Luz Silveira,Florianópolis,São João do Rio Vermelho,88060231,,1164465310,27/03 às 12:18,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/pousada-na-venda-1164465310,10800270,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,-27.4764093,-48.4112659
"Apartamento à venda, 56 m² por R$ 356.500,00 - Trindade - Florianópolis/SC",356500,Apartamento padrão,56,2,1,1,385,0,Rua Luiz Oscar de Carvalho,Florianópolis,Trindade,88036400,,1067786664,27/03 às 12:18,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-a-venda-56-m-por-r-356-500-00-trindade-florianopolis-sc-1067786664,4620,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-27.5895263,-48.5200012
Residência a venda - ST. BARTH. RESIDENCE no bairro de Cacupé !!!!,7900000,Casa em condominio fechado,757,5 ou mais,1,5 ou mais,0,0,Estrada Haroldo Soares Glavan,Florianópolis,Cacupé,88050005,,1098608426,27/03 às 12:18,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/residencia-a-venda-st-barth-residence-no-bairro-de-cacupe--1098608426,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-27.5356851,-48.5266881
"APARTAMENTO RESIDENCIAL em FLORIANÓPOLIS - SC, INGLESES DO RIO VERMELHO",598000,Apartamento padrão,74,2,1,1,500,1300,Rua Ilha das Galés,Florianópolis,Ingleses do Rio Vermelho,88058581,,1156262668,27/03 às 12:18,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-residencial-em-florianopolis-sc-ingleses-do-rio-vermelho-1156262668,7300,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,
Apartamento à venda no Centro de Florianópolis com 97 m² e 1 vaga livre a poucos metros da,680000,Apartamento padrão,97,2,3,1,702,2400,Rua Almirante Lamego - de 969/970 ao fim,Florianópolis,Centro,88015601,,1139661881,27/03 às 12:19,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-a-venda-no-centro-de-florianopolis-com-97-m-e-1-vaga-livre-a-poucos-metros-da-1139661881,10824,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Apartamento Mobiliado 3 Dormitórios (sendo 1 suíte) e 2 Vagas - Centro,1500000,Apartamento padrão,85,3,2,2,1561,2067,Rua Esteves Júnior,Florianópolis,Centro,88015130,,1135395000,27/03 às 12:22,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-mobiliado-3-dormitorios-sendo-1-suite-e-2-vagas-centro-1135395000,20799,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,-27.589609,-48.5532587
"APARTAMENTO DE 2 QUARTOS, 1 VAGA DE GARAGEM NO ABRAÃO- FLORIANÓPOLIS/SC",272000,Apartamento padrão,52,2,1,1,543,99,Avenida Patrício Caldeira de Andrada - até 999 - lado ímpar,Florianópolis,Abraão,88085175,,1098559076,27/03 às 12:22,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-de-2-quartos-1-vaga-de-garagem-no-abraao-florianopolis-sc-1098559076,6615,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,,
"APARTAMENTO MODERNO DE 01 QUARTO E HOBBY BOX NO ESTREITO, PRÓXIMO AO COLÉGIO NS. SENHORA D",559002,Apartamento padrão,46,1,1,1,0,0,Rua Araci Vaz Callado - até 1560/1561,Florianópolis,Canto,88070750,,985153293,27/03 às 12:22,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-moderno-de-01-quarto-e-hobby-box-no-estreito-proximo-ao-colegio-ns-senhora-d-985153293,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,,
